,SKU_NAME,FEED_DATE,PAGE VIEWS,ORDERED UNITS
8640,B01F[:YLFY,26/05/19,57,0
8641,B01F[:YLFY,27/05/19,53,0
8642,B01F[:YLFY,28/05/19,70,0
8643,B01F[:YLFY,29/05/19,74,0
8644,B01F[:YLFY,30/05/19,77,0
8645,B01F[:YLFY,31/05/19,80,0
8646,B01F[:YLFY,01/06/19,53,0
8647,B01F[:YLFY,02/06/19,60,0
8648,B01F[:YLFY,03/06/19,99,0
8649,B01F[:YLFY,04/06/19,71,0
8650,B01F[:YLFY,05/06/19,80,0
8651,B01F[:YLFY,06/06/19,74,0
8652,B01F[:YLFY,07/06/19,92,0
8653,B01F[:YLFY,08/06/19,73,0
8654,B01F[:YLFY,09/06/19,61,0
8655,B01F[:YLFY,10/06/19,71,0
8656,B01F[:YLFY,11/06/19,81,0
8657,B01F[:YLFY,12/06/19,74,0
8658,B01F[:YLFY,13/06/19,69,0
8659,B01F[:YLFY,14/06/19,77,0
8660,B01F[:YLFY,15/06/19,51,0
8661,B01F[:YLFY,16/06/19,46,0
8662,B01F[:YLFY,17/06/19,71,0
8663,B01F[:YLFY,18/06/19,87,0
8664,B01F[:YLFY,19/06/19,88,0
8665,B01F[:YLFY,20/06/19,92,0
8666,B01F[:YLFY,21/06/19,63,0
8667,B01F[:YLFY,22/06/19,53,0
8668,B01F[:YLFY,25/06/19,70,0
8669,B01F[:YLFY,26/06/19,48,0
8670,B01F[:YLFY,27/06/19,52,0
8671,B01F[:YLFY,28/06/19,80,0
8672,B01F[:YLFY,29/06/19,53,0
8673,B01F[:YLFY,30/06/19,53,0
8674,B01F[:YLFY,01/07/19,54,0
8675,B01F[:YLFY,02/07/19,62,0
8676,B01F[:YLFY,03/07/19,78,0
8677,B01F[:YLFY,04/07/19,58,0
8678,B01F[:YLFY,05/07/19,55,0
8679,B01F[:YLFY,06/07/19,54,0
8680,B01F[:YLFY,07/07/19,45,0
8681,B01F[:YLFY,08/07/19,82,0
8682,B01F[:YLFY,09/07/19,55,0
8683,B01F[:YLFY,10/07/19,77,0
8684,B01F[:YLFY,11/07/19,61,0
8685,B01F[:YLFY,12/07/19,63,0
8686,B01F[:YLFY,13/07/19,53,0
8687,B01F[:YLFY,14/07/19,62,0
8688,B01F[:YLFY,15/07/19,116,0
8689,B01F[:YLFY,16/07/19,99,0
8690,B01F[:YLFY,17/07/19,73,0
8691,B01F[:YLFY,18/07/19,70,0
8692,B01F[:YLFY,19/07/19,64,0
8693,B01F[:YLFY,21/07/19,47,0
8694,B01F[:YLFY,23/07/19,52,0
8695,B01F[:YLFY,24/07/19,61,0
8696,B01F[:YLFY,28/07/19,61,0
8697,B01F[:YLFY,31/07/19,62,0
8698,B01F[:YLFY,03/08/19,47,0
8699,B01F[:YLFY,06/08/19,67,0
8700,B01F[:YLFY,07/08/19,56,0
8701,B01F[:YLFY,15/08/19,53,0
8702,B01F[:YLFY,18/08/19,36,0
8703,B01F[:YLFY,20/08/19,59,0
8704,B01F[:YLFY,23/08/19,49,0
8705,B01F[:YLFY,24/08/19,34,0
8706,B01F[:YLFY,28/08/19,65,0
8707,B22GZ9YNH:,01/05/19,176,23
8708,B22GZ9YNH:,02/05/19,200,10
8709,B22GZ9YNH:,03/05/19,161,16
8710,B22GZ9YNH:,04/05/19,180,5
8711,B22GZ9YNH:,05/05/19,185,4
8712,B22GZ9YNH:,06/05/19,199,18
8713,B22GZ9YNH:,07/05/19,187,19
8714,B22GZ9YNH:,08/05/19,211,25
8715,B22GZ9YNH:,09/05/19,183,26
8716,B22GZ9YNH:,10/05/19,193,41
8717,B22GZ9YNH:,11/05/19,149,14
8718,B22GZ9YNH:,12/05/19,140,8
8719,B22GZ9YNH:,13/05/19,189,18
8720,B22GZ9YNH:,14/05/19,194,25
8721,B22GZ9YNH:,15/05/19,182,33
8722,B22GZ9YNH:,16/05/19,213,21
8723,B22GZ9YNH:,17/05/19,181,24
8724,B22GZ9YNH:,18/05/19,123,7
8725,B22GZ9YNH:,19/05/19,151,10
8726,B22GZ9YNH:,20/05/19,177,16
8727,B22GZ9YNH:,21/05/19,187,17
8728,B22GZ9YNH:,22/05/19,189,24
8729,B22GZ9YNH:,23/05/19,179,14
8730,B22GZ9YNH:,24/05/19,169,20
8731,B22GZ9YNH:,25/05/19,136,17
8732,B22GZ9YNH:,26/05/19,122,14
8733,B22GZ9YNH:,27/05/19,165,18
8734,B22GZ9YNH:,28/05/19,190,13
8735,B22GZ9YNH:,29/05/19,194,34
8736,B22GZ9YNH:,30/05/19,177,14
8737,B22GZ9YNH:,31/05/19,156,26
8738,B22GZ9YNH:,01/06/19,132,8
8739,B22GZ9YNH:,02/06/19,146,20
8740,B22GZ9YNH:,03/06/19,205,25
8741,B22GZ9YNH:,04/06/19,129,30
8742,B22GZ9YNH:,05/06/19,186,16
8743,B22GZ9YNH:,06/06/19,190,22
8744,B22GZ9YNH:,07/06/19,139,21
8745,B22GZ9YNH:,08/06/19,188,9
8746,B22GZ9YNH:,09/06/19,188,15
8747,B22GZ9YNH:,10/06/19,174,22
8748,B22GZ9YNH:,11/06/19,189,15
8749,B22GZ9YNH:,12/06/19,218,19
8750,B22GZ9YNH:,13/06/19,198,34
8751,B22GZ9YNH:,14/06/19,174,27
8752,B22GZ9YNH:,15/06/19,175,11
8753,B22GZ9YNH:,16/06/19,171,18
8754,B22GZ9YNH:,17/06/19,200,12
8755,B22GZ9YNH:,18/06/19,219,24
8756,B22GZ9YNH:,19/06/19,197,30
8757,B22GZ9YNH:,20/06/19,221,33
8758,B22GZ9YNH:,21/06/19,169,11
8759,B22GZ9YNH:,22/06/19,145,9
8760,B22GZ9YNH:,23/06/19,213,23
8761,B22GZ9YNH:,24/06/19,203,23
8762,B22GZ9YNH:,25/06/19,222,21
8763,B22GZ9YNH:,26/06/19,184,17
8764,B22GZ9YNH:,27/06/19,215,26
8765,B22GZ9YNH:,28/06/19,161,18
8766,B22GZ9YNH:,29/06/19,155,13
8767,B22GZ9YNH:,30/06/19,174,16
8768,B22GZ9YNH:,01/07/19,189,16
8769,B22GZ9YNH:,02/07/19,212,27
8770,B22GZ9YNH:,03/07/19,155,10
8771,B22GZ9YNH:,04/07/19,146,15
8772,B22GZ9YNH:,05/07/19,189,15
8773,B22GZ9YNH:,06/07/19,149,13
8774,B22GZ9YNH:,07/07/19,187,12
8775,B22GZ9YNH:,08/07/19,180,21
8776,B22GZ9YNH:,09/07/19,179,22
8777,B22GZ9YNH:,10/07/19,218,27
8778,B22GZ9YNH:,11/07/19,209,26
8779,B22GZ9YNH:,12/07/19,190,11
8780,B22GZ9YNH:,13/07/19,135,10
8781,B22GZ9YNH:,14/07/19,178,10
8782,B22GZ9YNH:,15/07/19,387,51
8783,B22GZ9YNH:,16/07/19,347,49
8784,B22GZ9YNH:,17/07/19,220,34
8785,B22GZ9YNH:,18/07/19,214,28
8786,B22GZ9YNH:,19/07/19,209,24
8787,B22GZ9YNH:,20/07/19,157,9
8788,B22GZ9YNH:,21/07/19,200,18
8789,B22GZ9YNH:,22/07/19,218,29
8790,B22GZ9YNH:,23/07/19,181,16
8791,B22GZ9YNH:,24/07/19,217,26
8792,B22GZ9YNH:,25/07/19,248,32
8793,B22GZ9YNH:,26/07/19,141,12
8794,B22GZ9YNH:,27/07/19,153,8
8795,B22GZ9YNH:,28/07/19,182,14
8796,B22GZ9YNH:,29/07/19,182,29
8797,B22GZ9YNH:,30/07/19,241,22
8798,B22GZ9YNH:,31/07/19,215,36
8799,B22GZ9YNH:,01/08/19,204,14
8800,B22GZ9YNH:,02/08/19,156,16
8801,B22GZ9YNH:,03/08/19,163,17
8802,B22GZ9YNH:,04/08/19,150,13
8803,B22GZ9YNH:,05/08/19,218,20
8804,B22GZ9YNH:,06/08/19,217,16
8805,B22GZ9YNH:,07/08/19,194,31
8806,B22GZ9YNH:,08/08/19,196,29
8807,B22GZ9YNH:,09/08/19,231,19
8808,B22GZ9YNH:,10/08/19,182,18
8809,B22GZ9YNH:,11/08/19,153,12
8810,B22GZ9YNH:,12/08/19,207,19
8811,B22GZ9YNH:,13/08/19,163,28
8812,B22GZ9YNH:,14/08/19,254,35
8813,B22GZ9YNH:,15/08/19,231,22
8814,B22GZ9YNH:,16/08/19,195,15
8815,B22GZ9YNH:,17/08/19,168,12
8816,B22GZ9YNH:,18/08/19,135,13
8817,B22GZ9YNH:,19/08/19,127,15
8818,B22GZ9YNH:,20/08/19,178,16
8819,B22GZ9YNH:,21/08/19,151,23
8820,B22GZ9YNH:,22/08/19,149,34
8821,B22GZ9YNH:,23/08/19,174,16
8822,B22GZ9YNH:,24/08/19,150,12
8823,B22GZ9YNH:,25/08/19,107,8
8824,B22GZ9YNH:,26/08/19,156,19
8825,B22GZ9YNH:,27/08/19,136,15
8826,B22GZ9YNH:,28/08/19,180,15
8827,B22GZ9YNH:,29/08/19,171,24
8828,B22GZ9YNH:,30/08/19,137,19
8829,B22GZ9YNH:,31/08/19,141,20
8830,D21G77EFEH,01/05/19,124,3
8831,D21G77EFEH,02/05/19,155,6
8832,D21G77EFEH,03/05/19,94,4
8833,D21G77EFEH,04/05/19,73,2
8834,D21G77EFEH,05/05/19,43,2
8835,D21G77EFEH,06/05/19,100,4
8836,D21G77EFEH,07/05/19,149,9
8837,D21G77EFEH,08/05/19,169,4
8838,D21G77EFEH,09/05/19,149,7
8839,D21G77EFEH,10/05/19,99,7
8840,D21G77EFEH,11/05/19,62,4
8841,D21G77EFEH,12/05/19,70,3
8842,D21G77EFEH,13/05/19,125,2
8843,D21G77EFEH,14/05/19,114,4
8844,D21G77EFEH,15/05/19,140,1
8845,D21G77EFEH,16/05/19,137,2
8846,D21G77EFEH,17/05/19,90,2
8847,D21G77EFEH,18/05/19,65,2
8848,D21G77EFEH,19/05/19,57,4
8849,D21G77EFEH,20/05/19,129,9
8850,D21G77EFEH,21/05/19,104,3
8851,D21G77EFEH,22/05/19,106,3
8852,D21G77EFEH,23/05/19,135,9
8853,D21G77EFEH,24/05/19,101,3
8854,D21G77EFEH,25/05/19,48,2
8855,D21G77EFEH,26/05/19,50,1
8856,D21G77EFEH,27/05/19,65,1
8857,D21G77EFEH,28/05/19,146,6
8858,D21G77EFEH,29/05/19,129,11
8859,D21G77EFEH,30/05/19,115,14
8860,D21G77EFEH,31/05/19,126,11
8861,D21G77EFEH,01/06/19,59,5
8862,D21G77EFEH,02/06/19,54,5
8863,D21G77EFEH,03/06/19,110,8
8864,D21G77EFEH,04/06/19,158,8
8865,D21G77EFEH,05/06/19,151,3
8866,D21G77EFEH,06/06/19,129,7
8867,D21G77EFEH,07/06/19,123,6
8868,D21G77EFEH,08/06/19,98,2
8869,D21G77EFEH,09/06/19,81,2
8870,D21G77EFEH,10/06/19,173,5
8871,D21G77EFEH,11/06/19,173,17
8872,D21G77EFEH,12/06/19,149,7
8873,D21G77EFEH,13/06/19,132,8
8874,D21G77EFEH,14/06/19,112,5
8875,D21G77EFEH,15/06/19,55,3
8876,D21G77EFEH,16/06/19,78,2
8877,D21G77EFEH,17/06/19,158,8
8878,D21G77EFEH,18/06/19,155,7
8879,D21G77EFEH,19/06/19,156,6
8880,D21G77EFEH,20/06/19,170,5
8881,D21G77EFEH,21/06/19,102,5
8882,D21G77EFEH,22/06/19,66,1
8883,D21G77EFEH,23/06/19,64,3
8884,D21G77EFEH,24/06/19,135,10
8885,D21G77EFEH,25/06/19,143,9
8886,D21G77EFEH,26/06/19,156,7
8887,D21G77EFEH,27/06/19,139,7
8888,D21G77EFEH,28/06/19,124,8
8889,D21G77EFEH,29/06/19,58,4
8890,D21G77EFEH,30/06/19,67,3
8891,D21G77EFEH,01/07/19,127,10
8892,D21G77EFEH,02/07/19,145,4
8893,D21G77EFEH,03/07/19,129,4
8894,D21G77EFEH,04/07/19,78,4
8895,D21G77EFEH,05/07/19,76,1
8896,D21G77EFEH,06/07/19,47,1
8897,D21G77EFEH,07/07/19,56,2
8898,D21G77EFEH,08/07/19,107,7
8899,D21G77EFEH,09/07/19,163,11
8900,D21G77EFEH,10/07/19,126,6
8901,D21G77EFEH,11/07/19,137,5
8902,D21G77EFEH,12/07/19,130,4
8903,D21G77EFEH,13/07/19,69,1
8904,D21G77EFEH,14/07/19,83,3
8905,D21G77EFEH,15/07/19,152,4
8906,D21G77EFEH,16/07/19,164,12
8907,D21G77EFEH,17/07/19,148,12
8908,D21G77EFEH,18/07/19,154,6
8909,D21G77EFEH,19/07/19,155,13
8910,D21G77EFEH,20/07/19,73,2
8911,D21G77EFEH,21/07/19,79,0
8912,D21G77EFEH,22/07/19,147,10
8913,D21G77EFEH,23/07/19,170,10
8914,D21G77EFEH,24/07/19,188,7
8915,D21G77EFEH,25/07/19,193,10
8916,D21G77EFEH,26/07/19,160,5
8917,D21G77EFEH,27/07/19,76,3
8918,D21G77EFEH,28/07/19,69,3
8919,D21G77EFEH,29/07/19,177,7
8920,D21G77EFEH,30/07/19,165,11
8921,D21G77EFEH,31/07/19,149,0
8922,D21G77EFEH,01/08/19,153,17
8923,D21G77EFEH,02/08/19,135,11
8924,D21G77EFEH,03/08/19,55,1
8925,D21G77EFEH,04/08/19,73,1
8926,D21G77EFEH,05/08/19,188,14
8927,D21G77EFEH,06/08/19,163,7
8928,D21G77EFEH,07/08/19,184,9
8929,D21G77EFEH,08/08/19,145,9
8930,D21G77EFEH,09/08/19,111,6
8931,D21G77EFEH,10/08/19,71,2
8932,D21G77EFEH,11/08/19,54,1
8933,D21G77EFEH,12/08/19,148,8
8934,D21G77EFEH,13/08/19,162,4
8935,D21G77EFEH,14/08/19,108,19
8936,D21G77EFEH,15/08/19,123,13
8937,D21G77EFEH,16/08/19,116,5
8938,D21G77EFEH,17/08/19,57,1
8939,D21G77EFEH,18/08/19,116,1
8940,D21G77EFEH,19/08/19,145,15
8941,D21G77EFEH,20/08/19,126,15
8942,D21G77EFEH,21/08/19,119,5
8943,D21G77EFEH,22/08/19,150,6
8944,D21G77EFEH,23/08/19,137,8
8945,D21G77EFEH,24/08/19,52,3
8946,D21G77EFEH,25/08/19,67,1
8947,D21G77EFEH,26/08/19,116,4
8948,D21G77EFEH,27/08/19,154,7
8949,D21G77EFEH,28/08/19,166,5
8950,D21G77EFEH,29/08/19,141,6
8951,D21G77EFEH,30/08/19,84,4
8952,D21G77EFEH,31/08/19,58,6
8953,D11I165;6C,01/05/19,323,0
8954,D11I165;6C,02/05/19,368,0
8955,D11I165;6C,03/05/19,269,0
8956,D11I165;6C,04/05/19,210,0
8957,D11I165;6C,05/05/19,230,0
8958,D11I165;6C,06/05/19,328,0
8959,D11I165;6C,07/05/19,287,0
8960,D11I165;6C,08/05/19,342,0
8961,D11I165;6C,09/05/19,295,0
8962,D11I165;6C,10/05/19,286,0
8963,D11I165;6C,11/05/19,203,0
8964,D11I165;6C,12/05/19,204,0
8965,D11I165;6C,13/05/19,292,0
8966,D11I165;6C,14/05/19,338,0
8967,D11I165;6C,15/05/19,312,0
8968,D11I165;6C,16/05/19,362,0
8969,D11I165;6C,17/05/19,280,0
8970,D11I165;6C,18/05/19,187,0
8971,D11I165;6C,19/05/19,201,0
8972,D11I165;6C,20/05/19,327,1
8973,D11I165;6C,21/05/19,367,0
8974,D11I165;6C,22/05/19,350,0
8975,D11I165;6C,23/05/19,370,0
8976,D11I165;6C,24/05/19,269,0
8977,D11I165;6C,25/05/19,214,0
8978,D11I165;6C,26/05/19,197,0
8979,D11I165;6C,27/05/19,245,0
8980,D11I165;6C,28/05/19,316,1
8981,D11I165;6C,29/05/19,328,0
8982,D11I165;6C,30/05/19,321,0
8983,D11I165;6C,31/05/19,287,0
8984,D11I165;6C,01/06/19,223,0
8985,D11I165;6C,02/06/19,231,0
8986,D11I165;6C,03/06/19,280,0
8987,D11I165;6C,04/06/19,305,0
8988,D11I165;6C,05/06/19,293,0
8989,D11I165;6C,06/06/19,277,0
8990,D11I165;6C,07/06/19,239,0
8991,D11I165;6C,08/06/19,181,0
8992,D11I165;6C,09/06/19,244,0
8993,D11I165;6C,10/06/19,262,0
8994,D11I165;6C,11/06/19,270,0
8995,D11I165;6C,12/06/19,331,0
8996,D11I165;6C,13/06/19,323,0
8997,D11I165;6C,14/06/19,219,0
8998,D11I165;6C,15/06/19,143,0
8999,D11I165;6C,16/06/19,181,0
9000,D11I165;6C,17/06/19,238,0
9001,D11I165;6C,18/06/19,264,0
9002,D11I165;6C,19/06/19,284,0
9003,D11I165;6C,20/06/19,1330,0
9004,D11I165;6C,21/06/19,219,0
9005,D11I165;6C,22/06/19,172,0
9006,D11I165;6C,23/06/19,204,0
9007,D11I165;6C,24/06/19,274,0
9008,D11I165;6C,25/06/19,250,0
9009,D11I165;6C,26/06/19,247,0
9010,D11I165;6C,27/06/19,233,0
9011,D11I165;6C,28/06/19,220,0
9012,D11I165;6C,29/06/19,176,0
9013,D11I165;6C,30/06/19,174,0
9014,D11I165;6C,01/07/19,265,0
9015,D11I165;6C,02/07/19,239,0
9016,D11I165;6C,03/07/19,234,0
9017,D11I165;6C,05/07/19,217,0
9018,D11I165;6C,06/07/19,173,0
9019,D11I165;6C,07/07/19,190,0
9020,D11I165;6C,08/07/19,319,0
9021,D11I165;6C,09/07/19,235,0
9022,D11I165;6C,10/07/19,240,0
9023,D11I165;6C,11/07/19,262,0
9024,D11I165;6C,12/07/19,227,0
9025,D11I165;6C,13/07/19,180,0
9026,D11I165;6C,14/07/19,215,0
9027,D11I165;6C,16/07/19,394,0
9028,D11I165;6C,17/07/19,265,0
9029,D11I165;6C,18/07/19,265,0
9030,D11I165;6C,19/07/19,244,0
9031,D11I165;6C,24/07/19,305,0
9032,D11I165;6C,25/07/19,273,0
9033,D11I165;6C,27/07/19,188,0
9034,D11I165;6C,02/08/19,260,0
9035,D11I165;6C,25/08/19,193,0
9036,D11I165;6C,26/08/19,220,0
9037,D11I165;6C,27/08/19,251,0
9038,C02JAMMO55,01/05/19,472,0
9039,C02JAMMO55,06/05/19,548,0
9040,C02JAMMO55,15/05/19,494,0
9041,C02JAMMO55,16/05/19,368,0
9042,C02JAMMO55,17/05/19,401,0
9043,C02JAMMO55,21/05/19,775,1
9044,C02JAMMO55,22/05/19,342,0
9045,C02JAMMO55,23/05/19,283,0
9046,C02JAMMO55,24/05/19,391,0
9047,C02JAMMO55,14/06/19,489,0
9048,C02JAMMO55,23/06/19,419,0
9049,C02JAMMO55,13/07/19,516,0
9050,C02JAMMO55,14/07/19,583,0
9051,C02JAMMO55,16/07/19,972,0
9052,C02JAMMO55,18/07/19,343,0
9053,C02JAMMO55,19/07/19,391,0
9054,C02JAMMO55,05/08/19,360,0
9055,C02JAMMO55,09/08/19,276,0
9056,C02JAMMO55,11/08/19,333,0
9057,C02JAMMO55,13/08/19,299,0
9058,C02JAMMO55,14/08/19,267,0
9059,C02JAMMO55,15/08/19,210,0
9060,C01IRBUX3:,01/05/19,1460,20
9061,C01IRBUX3:,02/05/19,1563,8
9062,C01IRBUX3:,03/05/19,1397,21
9063,C01IRBUX3:,04/05/19,1681,12
9064,C01IRBUX3:,05/05/19,2090,23
9065,C01IRBUX3:,06/05/19,1767,5
9066,C01IRBUX3:,07/05/19,1714,14
9067,C01IRBUX3:,08/05/19,1486,19
9068,C01IRBUX3:,09/05/19,1419,10
9069,C01IRBUX3:,10/05/19,1524,11
9070,C01IRBUX3:,11/05/19,1565,9
9071,C01IRBUX3:,12/05/19,1676,13
9072,C01IRBUX3:,13/05/19,1651,22
9073,C01IRBUX3:,14/05/19,1629,13
9074,C01IRBUX3:,15/05/19,1603,19
9075,C01IRBUX3:,16/05/19,1446,14
9076,C01IRBUX3:,17/05/19,1413,15
9077,C01IRBUX3:,18/05/19,1513,20
9078,C01IRBUX3:,19/05/19,1830,16
9079,C01IRBUX3:,20/05/19,1724,14
9080,C01IRBUX3:,21/05/19,1535,23
9081,C01IRBUX3:,22/05/19,1637,21
9082,C01IRBUX3:,23/05/19,1515,20
9083,C01IRBUX3:,24/05/19,1604,20
9084,C01IRBUX3:,25/05/19,1625,6
9085,C01IRBUX3:,26/05/19,1814,10
9086,C01IRBUX3:,27/05/19,2015,8
9087,C01IRBUX3:,28/05/19,1776,13
9088,C01IRBUX3:,29/05/19,1696,7
9089,C01IRBUX3:,30/05/19,1584,10
9090,C01IRBUX3:,31/05/19,1534,5
9091,C01IRBUX3:,01/06/19,1746,10
9092,C01IRBUX3:,02/06/19,1793,17
9093,C01IRBUX3:,03/06/19,1693,15
9094,C01IRBUX3:,04/06/19,1644,25
9095,C01IRBUX3:,05/06/19,1647,9
9096,C01IRBUX3:,06/06/19,1563,5
9097,C01IRBUX3:,07/06/19,1433,19
9098,C01IRBUX3:,08/06/19,1757,6
9099,C01IRBUX3:,09/06/19,2012,14
9100,C01IRBUX3:,10/06/19,1818,12
9101,C01IRBUX3:,11/06/19,1615,17
9102,C01IRBUX3:,12/06/19,1638,15
9103,C01IRBUX3:,13/06/19,1579,1
9104,C01IRBUX3:,14/06/19,1581,18
9105,C01IRBUX3:,15/06/19,1935,112
9106,C01IRBUX3:,16/06/19,2231,18
9107,C01IRBUX3:,17/06/19,1815,15
9108,C01IRBUX3:,18/06/19,1889,8
9109,C01IRBUX3:,19/06/19,1757,6
9110,C01IRBUX3:,20/06/19,1589,2
9111,C01IRBUX3:,21/06/19,1519,0
9112,C01IRBUX3:,22/06/19,1648,0
9113,C01IRBUX3:,23/06/19,1866,0
9114,C01IRBUX3:,24/06/19,1634,1
9115,C01IRBUX3:,25/06/19,1690,86
9116,C01IRBUX3:,26/06/19,1628,68
9117,C01IRBUX3:,27/06/19,1660,76
9118,C01IRBUX3:,28/06/19,1404,33
9119,C01IRBUX3:,29/06/19,1627,13
9120,C01IRBUX3:,30/06/19,1763,15
9121,C01IRBUX3:,01/07/19,1690,111
9122,C01IRBUX3:,02/07/19,1721,8
9123,C01IRBUX3:,03/07/19,1674,8
9124,C01IRBUX3:,04/07/19,1723,6
9125,C01IRBUX3:,05/07/19,1848,8
9126,C01IRBUX3:,06/07/19,1892,20
9127,C01IRBUX3:,07/07/19,1985,9
9128,C01IRBUX3:,08/07/19,1890,8
9129,C01IRBUX3:,09/07/19,1772,6
9130,C01IRBUX3:,10/07/19,1626,5
9131,C01IRBUX3:,11/07/19,1672,5
9132,C01IRBUX3:,12/07/19,1630,2
9133,C01IRBUX3:,13/07/19,2233,3
9134,C01IRBUX3:,14/07/19,2555,1
9135,C01IRBUX3:,15/07/19,3974,69
9136,C01IRBUX3:,16/07/19,3024,29
9137,C01IRBUX3:,17/07/19,1946,5
9138,C01IRBUX3:,18/07/19,1756,2
9139,C01IRBUX3:,19/07/19,1713,29
9140,C01IRBUX3:,20/07/19,1775,6
9141,C01IRBUX3:,21/07/19,2160,6
9142,C01IRBUX3:,22/07/19,1864,3
9143,C01IRBUX3:,23/07/19,1688,1
9144,C01IRBUX3:,24/07/19,1748,8
9145,C01IRBUX3:,25/07/19,1746,14
9146,C01IRBUX3:,26/07/19,1736,11
9147,C01IRBUX3:,27/07/19,1759,12
9148,C01IRBUX3:,28/07/19,2068,22
9149,C01IRBUX3:,29/07/19,2033,26
9150,C01IRBUX3:,30/07/19,1957,51
9151,C01IRBUX3:,31/07/19,1711,60
9152,C01IRBUX3:,01/08/19,1633,12
9153,C01IRBUX3:,02/08/19,1604,11
9154,C01IRBUX3:,03/08/19,1736,10
9155,C01IRBUX3:,04/08/19,1789,10
9156,C01IRBUX3:,05/08/19,1770,10
9157,C01IRBUX3:,06/08/19,1688,7
9158,C01IRBUX3:,07/08/19,1709,14
9159,C01IRBUX3:,08/08/19,1848,8
9160,C01IRBUX3:,09/08/19,1619,13
9161,C01IRBUX3:,10/08/19,1750,13
9162,C01IRBUX3:,11/08/19,2117,17
9163,C01IRBUX3:,12/08/19,1726,12
9164,C01IRBUX3:,13/08/19,1816,6
9165,C01IRBUX3:,14/08/19,1621,18
9166,C01IRBUX3:,15/08/19,1535,13
9167,C01IRBUX3:,16/08/19,1641,18
9168,C01IRBUX3:,17/08/19,2180,10
9169,C01IRBUX3:,18/08/19,1959,14
9170,C01IRBUX3:,19/08/19,1745,17
9171,C01IRBUX3:,20/08/19,1694,10
9172,C01IRBUX3:,21/08/19,1594,11
9173,C01IRBUX3:,22/08/19,1482,10
9174,C01IRBUX3:,23/08/19,1623,16
9175,C01IRBUX3:,24/08/19,1658,13
9176,C01IRBUX3:,25/08/19,1845,7
9177,C01IRBUX3:,26/08/19,1660,7
9178,C01IRBUX3:,27/08/19,1590,7
9179,C01IRBUX3:,28/08/19,1475,14
9180,C01IRBUX3:,29/08/19,1381,37
9181,C01IRBUX3:,30/08/19,1365,8
9182,C01IRBUX3:,31/08/19,1519,4
9183,D21J9KN6Y6,01/05/19,216,1
9184,D21J9KN6Y6,02/05/19,268,0
9185,D21J9KN6Y6,03/05/19,224,1
9186,D21J9KN6Y6,04/05/19,184,0
9187,D21J9KN6Y6,05/05/19,289,0
9188,D21J9KN6Y6,06/05/19,225,0
9189,D21J9KN6Y6,07/05/19,272,0
9190,D21J9KN6Y6,08/05/19,275,0
9191,D21J9KN6Y6,09/05/19,190,0
9192,D21J9KN6Y6,10/05/19,230,0
9193,D21J9KN6Y6,11/05/19,205,0
9194,D21J9KN6Y6,12/05/19,274,0
9195,D21J9KN6Y6,13/05/19,282,0
9196,D21J9KN6Y6,14/05/19,231,0
9197,D21J9KN6Y6,15/05/19,163,0
9198,D21J9KN6Y6,16/05/19,132,0
9199,D21J9KN6Y6,17/05/19,141,0
9200,D21J9KN6Y6,18/05/19,192,0
9201,D21J9KN6Y6,19/05/19,160,0
9202,D21J9KN6Y6,20/05/19,165,0
9203,D21J9KN6Y6,21/05/19,190,0
9204,D21J9KN6Y6,22/05/19,165,0
9205,D21J9KN6Y6,23/05/19,118,0
9206,D21J9KN6Y6,24/05/19,151,0
9207,D21J9KN6Y6,25/05/19,313,0
9208,D21J9KN6Y6,26/05/19,225,0
9209,D21J9KN6Y6,27/05/19,260,0
9210,D21J9KN6Y6,28/05/19,228,0
9211,D21J9KN6Y6,29/05/19,197,0
9212,D21J9KN6Y6,30/05/19,213,0
9213,D21J9KN6Y6,31/05/19,171,0
9214,D21J9KN6Y6,01/06/19,192,0
9215,D21J9KN6Y6,02/06/19,182,0
9216,D21J9KN6Y6,03/06/19,164,0
9217,D21J9KN6Y6,04/06/19,158,0
9218,D21J9KN6Y6,05/06/19,145,0
9219,D21J9KN6Y6,06/06/19,164,0
9220,D21J9KN6Y6,07/06/19,141,0
9221,D21J9KN6Y6,08/06/19,167,0
9222,D21J9KN6Y6,09/06/19,192,0
9223,D21J9KN6Y6,10/06/19,160,0
9224,D21J9KN6Y6,11/06/19,180,0
9225,D21J9KN6Y6,12/06/19,169,0
9226,D21J9KN6Y6,13/06/19,185,0
9227,D21J9KN6Y6,14/06/19,168,0
9228,D21J9KN6Y6,15/06/19,130,0
9229,D21J9KN6Y6,16/06/19,171,0
9230,D21J9KN6Y6,17/06/19,183,0
9231,D21J9KN6Y6,18/06/19,175,0
9232,D21J9KN6Y6,19/06/19,155,0
9233,D21J9KN6Y6,20/06/19,184,0
9234,D21J9KN6Y6,21/06/19,140,0
9235,D21J9KN6Y6,22/06/19,134,0
9236,D21J9KN6Y6,23/06/19,178,0
9237,D21J9KN6Y6,24/06/19,150,0
9238,D21J9KN6Y6,25/06/19,170,0
9239,D21J9KN6Y6,26/06/19,167,0
9240,D21J9KN6Y6,27/06/19,162,0
9241,D21J9KN6Y6,28/06/19,106,0
9242,D21J9KN6Y6,29/06/19,149,0
9243,D21J9KN6Y6,30/06/19,184,0
9244,D21J9KN6Y6,01/07/19,137,0
9245,D21J9KN6Y6,02/07/19,155,0
9246,D21J9KN6Y6,03/07/19,172,0
