,SKU_NAME,FEED_Month,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS,Price of single unit(Rounded off),
9822,D21J9KN6Y6,June ,2019-06-15,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9823,D21J9KN6Y6,June ,2019-06-16,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9824,D21J9KN6Y6,June ,2019-06-17,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9825,D21J9KN6Y6,June ,2019-06-18,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9826,D21J9KN6Y6,June ,2019-06-19,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9827,D21J9KN6Y6,June ,2019-06-20,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9828,D21J9KN6Y6,June ,2019-06-21,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9829,D21J9KN6Y6,June ,2019-06-22,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9830,D21J9KN6Y6,June ,2019-06-23,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9831,D21J9KN6Y6,June ,2019-06-24,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9832,D21J9KN6Y6,June ,2019-06-25,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9833,D21J9KN6Y6,June ,2019-06-26,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9834,D21J9KN6Y6,June ,2019-06-27,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9835,D21J9KN6Y6,June ,2019-06-28,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9836,D21J9KN6Y6,June ,2019-06-29,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9837,D21J9KN6Y6,June ,2019-06-30,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9838,D21J9KN6Y6,July ,2019-07-01,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9839,D21J9KN6Y6,July ,2019-07-02,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9840,D21J9KN6Y6,July ,2019-07-03,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9841,D21J9KN6Y6,July ,2019-07-04,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9842,D21J9KN6Y6,July ,2019-07-05,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9843,D21J9KN6Y6,July ,2019-07-06,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9844,D21J9KN6Y6,July ,2019-07-07,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9845,D21J9KN6Y6,July ,2019-07-08,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9846,D21J9KN6Y6,July ,2019-07-09,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9847,D21J9KN6Y6,July ,2019-07-10,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9848,D21J9KN6Y6,July ,2019-07-11,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9849,D21J9KN6Y6,July ,2019-07-12,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9850,D21J9KN6Y6,July ,2019-07-13,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9851,D21J9KN6Y6,July ,2019-07-14,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9852,D21J9KN6Y6,July ,2019-07-15,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9853,D21J9KN6Y6,July ,2019-07-16,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9854,D21J9KN6Y6,July ,2019-07-17,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9855,D21J9KN6Y6,July ,2019-07-18,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9856,D21J9KN6Y6,July ,2019-07-19,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9857,D21J9KN6Y6,July ,2019-07-20,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9858,D21J9KN6Y6,July ,2019-07-21,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9859,D21J9KN6Y6,July ,2019-07-22,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9860,D21J9KN6Y6,July ,2019-07-23,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9861,D21J9KN6Y6,July ,2019-07-24,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9862,D21J9KN6Y6,July ,2019-07-25,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9863,D21J9KN6Y6,July ,2019-07-26,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9864,D21J9KN6Y6,July ,2019-07-27,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9865,D21J9KN6Y6,July ,2019-07-28,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9866,D21J9KN6Y6,July ,2019-07-29,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9867,D21J9KN6Y6,July ,2019-07-30,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9868,D21J9KN6Y6,July ,2019-07-31,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9869,D21J9KN6Y6,August ,2019-08-01,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9870,D21J9KN6Y6,August ,2019-08-02,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9871,D21J9KN6Y6,August ,2019-08-03,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9872,D21J9KN6Y6,August ,2019-08-04,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9873,D21J9KN6Y6,August ,2019-08-05,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9874,D21J9KN6Y6,August ,2019-08-06,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9875,D21J9KN6Y6,August ,2019-08-07,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9876,D21J9KN6Y6,August ,2019-08-08,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9877,D21J9KN6Y6,August ,2019-08-09,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9878,D21J9KN6Y6,August ,2019-08-10,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9879,D21J9KN6Y6,August ,2019-08-11,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9880,D21J9KN6Y6,August ,2019-08-12,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9881,D21J9KN6Y6,August ,2019-08-13,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9882,D21J9KN6Y6,August ,2019-08-14,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9883,D21J9KN6Y6,August ,2019-08-15,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9884,D21J9KN6Y6,August ,2019-08-16,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9885,D21J9KN6Y6,August ,2019-08-17,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9886,D21J9KN6Y6,August ,2019-08-18,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9887,D21J9KN6Y6,August ,2019-08-19,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9888,D21J9KN6Y6,August ,2019-08-20,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9889,D21J9KN6Y6,August ,2019-08-21,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9890,D21J9KN6Y6,August ,2019-08-22,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9891,D21J9KN6Y6,August ,2019-08-23,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9892,D21J9KN6Y6,August ,2019-08-24,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9893,D21J9KN6Y6,August ,2019-08-25,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9894,D21J9KN6Y6,August ,2019-08-26,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9895,D21J9KN6Y6,August ,2019-08-27,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9896,D21J9KN6Y6,August ,2019-08-28,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9897,D21J9KN6Y6,August ,2019-08-29,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9898,D21J9KN6Y6,August ,2019-08-30,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9899,D21J9KN6Y6,August ,2019-08-31,5600 Video Components,5610 A/V Remote Controls,0,0,0,0,
9900,D22KAZIU6A,May ,2019-05-05,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0,0,
9901,D22KAZIU6A,May ,2019-05-06,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0,0,
9902,D22KAZIU6A,June ,2019-06-29,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9903,D22KAZIU6A,June ,2019-06-30,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9904,D22KAZIU6A,July ,2019-07-01,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9905,D22KAZIU6A,July ,2019-07-02,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9906,D22KAZIU6A,July ,2019-07-03,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9907,C22LA\IV5D,June ,2019-06-08,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0,0,
9908,C22LA\IV5D,June ,2019-06-09,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0,0,
9909,C22LA\IV5D,June ,2019-06-10,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,,0,
9910,D20JUJF[UO,May ,2019-05-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2010.01,85,4.48,24,
9911,D20JUJF[UO,May ,2019-05-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2835.45,125,2.83,23,
9912,D20JUJF[UO,May ,2019-05-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2550.07,113,4.82,23,
9913,D20JUJF[UO,May ,2019-05-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1150.62,48,8.74,24,
9914,D20JUJF[UO,May ,2019-05-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1323.8,55,4.17,24,
9915,D20JUJF[UO,May ,2019-05-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2022.33,87,5.74,23,
9916,D20JUJF[UO,May ,2019-05-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2701.87,118,6.9,23,
9917,D20JUJF[UO,May ,2019-05-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3346.1,150,5.86,22,
9918,D20JUJF[UO,May ,2019-05-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3077.61,134,5.02,23,
9919,D20JUJF[UO,May ,2019-05-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1708.36,74,7.2,23,
9920,D20JUJF[UO,May ,2019-05-11,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1181.27,52,7.37,23,
9921,D20JUJF[UO,May ,2019-05-12,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1292.87,57,6.53,23,
9922,D20JUJF[UO,May ,2019-05-13,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2491.77,113,5.69,22,
9923,D20JUJF[UO,May ,2019-05-14,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3305.38,150,3.87,22,
9924,D20JUJF[UO,May ,2019-05-15,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4019.54,186,6,22,
9925,D20JUJF[UO,May ,2019-05-16,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2825.31,129,7.48,22,
9926,D20JUJF[UO,May ,2019-05-17,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2147.27,97,4.8,22,
9927,D20JUJF[UO,May ,2019-05-18,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1352.84,60,7.62,23,
9928,D20JUJF[UO,May ,2019-05-19,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1673.8,74,6.69,23,
9929,D20JUJF[UO,May ,2019-05-20,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2374.57,107,7.82,22,
9930,D20JUJF[UO,May ,2019-05-21,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2512.88,112,6.05,22,
9931,D20JUJF[UO,May ,2019-05-22,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3595.89,167,7.47,22,
9932,D20JUJF[UO,May ,2019-05-23,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2539.16,114,5.29,22,
9933,D20JUJF[UO,May ,2019-05-24,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2972.65,135,3.05,22,
9934,D20JUJF[UO,May ,2019-05-25,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1381.86,62,7.24,22,
9935,D20JUJF[UO,May ,2019-05-26,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1537.42,68,8.74,23,
9936,D20JUJF[UO,May ,2019-05-27,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2102.93,93,7.54,23,
9937,D20JUJF[UO,May ,2019-05-28,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2246.41,101,6.74,22,
9938,D20JUJF[UO,May ,2019-05-29,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2676.35,121,6.51,22,
9939,D20JUJF[UO,May ,2019-05-30,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3307.25,150,7.19,22,
9940,D20JUJF[UO,May ,2019-05-31,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2684.53,118,6.29,23,
9941,D20JUJF[UO,June ,2019-06-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1686.94,70,3.71,24,
9942,D20JUJF[UO,June ,2019-06-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1706.93,71,5.03,24,
9943,D20JUJF[UO,June ,2019-06-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3916.68,168,6.81,23,
9944,D20JUJF[UO,June ,2019-06-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2984.79,129,6.47,23,
9945,D20JUJF[UO,June ,2019-06-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3098.59,133,6.9,23,
9946,D20JUJF[UO,June ,2019-06-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3331.17,144,7.52,23,
9947,D20JUJF[UO,June ,2019-06-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3057.04,136,6.88,22,
9948,D20JUJF[UO,June ,2019-06-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1686.94,70,4.98,24,
9949,D20JUJF[UO,June ,2019-06-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1545.85,64,6.03,24,
9950,D20JUJF[UO,June ,2019-06-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3405.74,149,6,23,
9951,D20JUJF[UO,June ,2019-06-11,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3359.62,145,5.04,23,
9952,D20JUJF[UO,June ,2019-06-12,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2831.01,123,3.47,23,
9953,D20JUJF[UO,June ,2019-06-13,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2944.81,127,4.58,23,
9954,D20JUJF[UO,June ,2019-06-14,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2330.85,102,7.33,23,
9955,D20JUJF[UO,June ,2019-06-15,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1379.38,58,4.62,24,
9956,D20JUJF[UO,June ,2019-06-16,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1594.29,66,5.9,24,
9957,D20JUJF[UO,June ,2019-06-17,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3279.66,141,5.48,23,
9958,D20JUJF[UO,June ,2019-06-18,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3509.92,154,4.11,23,
9959,D20JUJF[UO,June ,2019-06-19,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2623.51,115,4.65,23,
9960,D20JUJF[UO,June ,2019-06-20,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2200.56,91,6.16,24,
9961,D20JUJF[UO,June ,2019-06-21,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4755.31,223,7.94,21,
9962,D20JUJF[UO,June ,2019-06-22,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1014.49,40,7.21,25,
9963,D20JUJF[UO,June ,2019-06-23,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1443.76,57,6.77,25,
9964,D20JUJF[UO,June ,2019-06-24,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2710.69,113,5.85,24,
9965,D20JUJF[UO,June ,2019-06-25,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2057.24,85,5.4,24,
9966,D20JUJF[UO,June ,2019-06-26,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2579.88,112,8.01,23,
9967,D20JUJF[UO,June ,2019-06-27,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1959.13,87,4.49,23,
9968,D20JUJF[UO,June ,2019-06-28,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2573.16,112,7.34,23,
9969,D20JUJF[UO,June ,2019-06-29,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1186.13,47,8.8,25,
9970,D20JUJF[UO,June ,2019-06-30,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1030.07,37,6.99,28,
9971,D20JUJF[UO,July ,2019-07-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2796.6,124,6.5,23,
9972,D20JUJF[UO,July ,2019-07-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2352.24,98,7.56,24,
9973,D20JUJF[UO,July ,2019-07-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1664.58,68,7.53,24,
9974,D20JUJF[UO,July ,2019-07-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,732.06,29,9.68,25,
9975,D20JUJF[UO,July ,2019-07-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4218.45,195,6.64,22,
9976,D20JUJF[UO,July ,2019-07-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,630.07,25,4.94,25,
9977,D20JUJF[UO,July ,2019-07-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1158.12,46,9.49,25,
9978,D20JUJF[UO,July ,2019-07-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2469.33,105,7.32,24,
9979,D20JUJF[UO,July ,2019-07-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1725.75,74,7.01,23,
9980,D20JUJF[UO,July ,2019-07-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2325.08,100,8.06,23,
9981,D20JUJF[UO,July ,2019-07-11,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2201.68,92,9.19,24,
9982,D20JUJF[UO,July ,2019-07-12,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1589.84,67,9.09,24,
9983,D20JUJF[UO,July ,2019-07-13,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1002.06,40,7.74,25,
9984,D20JUJF[UO,July ,2019-07-14,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,915.19,37,6.62,25,
9985,D20JUJF[UO,July ,2019-07-15,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3869.3,159,6.06,24,
9986,D20JUJF[UO,July ,2019-07-16,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3300.24,138,6.42,24,
9987,D20JUJF[UO,July ,2019-07-17,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1740.56,73,7.63,24,
9988,D20JUJF[UO,July ,2019-07-18,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2006.52,85,5.09,24,
9989,D20JUJF[UO,July ,2019-07-19,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2455.55,112,6.22,22,
9990,D20JUJF[UO,July ,2019-07-20,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1355.58,60,7.17,23,
9991,D20JUJF[UO,July ,2019-07-21,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1526.46,68,5.74,22,
9992,D20JUJF[UO,July ,2019-07-22,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3005.22,138,7.77,22,
9993,D20JUJF[UO,July ,2019-07-23,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3264.59,147,5.68,22,
9994,D20JUJF[UO,July ,2019-07-24,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2872.39,133,4.53,22,
9995,D20JUJF[UO,July ,2019-07-25,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3982.3,184,6.01,22,
9996,D20JUJF[UO,July ,2019-07-26,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2340.07,105,6.35,22,
9997,D20JUJF[UO,July ,2019-07-27,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1105.55,49,6.57,23,
9998,D20JUJF[UO,July ,2019-07-28,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1915.61,85,6.78,23,
9999,D20JUJF[UO,July ,2019-07-29,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3495.94,162,7.48,22,
10000,D20JUJF[UO,July ,2019-07-30,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3479,158,4,22,
10001,D20JUJF[UO,July ,2019-07-31,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2931.55,135,5.79,22,
10002,D20JUJF[UO,August ,2019-08-01,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3156.87,143,3.52,22,
10003,D20JUJF[UO,August ,2019-08-02,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2392.82,107,9.16,22,
10004,D20JUJF[UO,August ,2019-08-03,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1880.3,83,6.88,23,
10005,D20JUJF[UO,August ,2019-08-04,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1536.77,68,6.17,23,
10006,D20JUJF[UO,August ,2019-08-05,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3121.62,141,6.53,22,
10007,D20JUJF[UO,August ,2019-08-06,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3222.45,147,5.94,22,
10008,D20JUJF[UO,August ,2019-08-07,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2887.97,130,5.93,22,
10009,D20JUJF[UO,August ,2019-08-08,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3280.15,147,4.58,22,
10010,D20JUJF[UO,August ,2019-08-09,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2523.66,113,5.2,22,
10011,D20JUJF[UO,August ,2019-08-10,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,1771.53,69,5.1,26,
10012,D20JUJF[UO,August ,2019-08-11,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2212.41,86,6.77,26,
10013,D20JUJF[UO,August ,2019-08-12,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4099.37,176,3.62,23,
10014,D20JUJF[UO,August ,2019-08-13,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3417.09,142,5.99,24,
10015,D20JUJF[UO,August ,2019-08-14,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4165.87,175,5,24,
10016,D20JUJF[UO,August ,2019-08-15,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,4527.35,198,5.2,23,
10017,D20JUJF[UO,August ,2019-08-16,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2777.62,122,5.67,23,
10018,D20JUJF[UO,August ,2019-08-17,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2042.22,86,5.58,24,
10019,D20JUJF[UO,August ,2019-08-18,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,2684.39,113,4.96,24,
10020,D20JUJF[UO,August ,2019-08-19,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3806.61,165,3.12,23,
10021,D20JUJF[UO,August ,2019-08-20,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3220.76,142,4.93,23,
10022,D20JUJF[UO,August ,2019-08-21,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3599.12,156,5.62,23,
10023,D20JUJF[UO,August ,2019-08-22,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,3405.19,153,7.31,22,
10024,D20JUJF[UO,August ,2019-08-23,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,199.61,9,57.12,22,
10025,D20JUJF[UO,August ,2019-08-24,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,0,0,100,0,
10026,D20JUJF[UO,August ,2019-08-25,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,51.8,2,77.76,26,
10027,D20JUJF[UO,August ,2019-08-26,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,-23.93,-1,51.96,24,
10028,D20JUJF[UO,August ,2019-08-27,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,6.11,0,0.71,0,
10029,D20JUJF[UO,August ,2019-08-28,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,28.7,1,0.87,29,
10030,D20JUJF[UO,August ,2019-08-29,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,-23.93,-1,0.19,24,
10031,D20JUJF[UO,August ,2019-08-30,0400 Computer Peripherals,0430 Computer Headsets and Mics - DELETED,36.04,2,0.63,18,
